@relation 'dr-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian_clustered-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,12'

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Cluster {cluster0,cluster1}
@attribute Class {0,1}

@data
658,-82.251372,70.482118,55.461479,-113.322611,-216.437486,87.738242,201.180607,102.342567,181.060133,146.435958,cluster0,1
659,-134.494425,125.793094,23.980927,-123.703955,-272.475669,-0.475642,129.850823,121.613221,231.24756,37.827448,cluster0,0
660,-124.096163,105.610692,51.079893,-201.481091,-413.226121,134.82981,325.915879,158.100846,319.509796,278.441098,cluster0,1
661,-20.66129,-37.287121,221.727621,-113.180277,-137.893468,335.605132,471.846479,141.007376,161.696965,430.535181,cluster0,0
662,-6.599949,-35.421613,179.694257,-107.51587,-164.320903,306.814513,434.453264,168.284378,210.05427,410.998101,cluster0,1
663,-16.608613,-2.643267,46.11895,-60.797968,-97.275894,111.495034,169.615457,78.111263,115.941988,162.535416,cluster1,1
664,-3.230185,3.828949,7.131374,-7.377259,-13.332511,16.524049,26.6416,7.99708,16.930948,17.782681,cluster1,0
665,64.055083,-66.543131,85.882107,-42.865863,-93.508325,236.998045,291.673551,136.166679,169.327444,326.762971,cluster0,0
666,-26.073973,16.985808,32.781416,-38.098974,-65.720074,51.16847,90.198723,37.7147,59.742538,61.382626,cluster1,0
667,-70.59752,60.034887,20.353975,-63.355805,-142.526059,10.886029,79.135975,75.939123,131.772801,25.95588,cluster1,0
668,-150.145899,122.584436,42.824376,-127.168888,-266.16724,11.161178,134.912747,156.088649,255.553416,15.921514,cluster0,1
669,-170.70499,158.802386,28.445792,-202.210892,-413.872456,64.536415,227.173003,189.60828,352.874012,180.282665,cluster0,1
670,12.612242,-66.652972,206.262487,-140.481751,-224.381466,402.803731,560.823136,234.086535,298.726041,580.933245,cluster0,1
671,-156.084025,124.614146,38.649398,-129.71325,-264.957483,8.198756,124.949623,160.705552,263.673327,8.899783,cluster0,1
672,-11.867536,-4.330498,55.180294,-36.525921,-48.209062,90.292993,132.633845,43.300546,59.709512,109.602524,cluster1,0
673,169.471461,-155.509505,239.586927,-121.549396,-322.183124,566.694329,783.905696,433.834944,494.638344,1014.217243,cluster0,0
674,-23.837597,-3.955902,88.128651,-52.085406,-57.128396,126.973515,183.56504,47.954354,61.168068,153.594459,cluster1,1
675,6.15374,-14.215976,56.394519,-48.578363,-98.783324,131.06369,184.813519,97.133742,131.516921,183.015828,cluster1,1
676,-10.123547,-0.03217,33.593348,-34.648098,-56.165401,68.568178,108.781267,46.475971,70.962105,88.739197,cluster1,0
677,-107.097644,108.184785,39.513533,-141.380613,-314.612658,70.080874,231.409035,164.727454,287.912541,147.431066,cluster0,0
678,-63.276919,11.665505,146.299915,-151.188631,-231.339732,269.464572,408.19977,132.886876,209.859585,397.84235,cluster0,1
679,-14.136342,-16.960174,92.429159,-51.638451,-58.182365,147.819431,208.591812,59.571047,74.125836,178.337746,cluster1,1
680,-192.047001,161.814851,40.650465,-164.441419,-344.621011,0.149715,159.512719,191.93474,328.387049,18.1653,cluster0,1
681,-90.156154,81.291531,50.892297,-122.161332,-276.626168,84.744675,218.593078,170.537461,277.602069,170.157717,cluster0,0
682,-23.91522,17.748188,10.041805,-75.824354,-201.759966,23.356314,138.180813,62.017447,161.298689,166.9215,cluster1,1
683,-9.661554,3.057809,26.984228,-28.445892,-59.335058,45.045748,82.331615,33.225522,57.549094,81.254356,cluster1,1
684,-131.878566,119.209753,28.570757,-127.715918,-276.75942,17.014243,151.891248,136.162148,248.870428,57.156461,cluster0,1
685,-2.151803,-13.806432,37.959915,-53.830043,-91.130603,107.719302,164.748631,78.204061,120.276938,141.59253,cluster1,0
686,-7.724312,-10.875115,83.294722,-115.051802,-235.490998,208.625208,327.019034,164.440712,257.633198,345.9613,cluster0,1
687,-139.898269,119.611732,46.065532,-167.56555,-362.45689,61.364534,243.519945,198.313308,342.470076,137.926126,cluster0,1
688,-119.365864,100.779762,33.55514,-120.401564,-254.429416,28.38035,151.938092,134.190309,236.974746,61.125464,cluster0,0
689,-53.547695,33.588998,58.600193,-91.410737,-163.66632,114.17395,208.27317,88.403742,151.856752,170.080911,cluster1,1
690,-30.404681,26.135545,21.674281,-51.935974,-120.774962,35.640229,101.054139,37.141459,89.10486,87.371342,cluster1,1
691,-21.044482,-7.693505,95.605184,-134.912638,-275.477947,230.634112,376.141938,254.830278,358.823663,363.034447,cluster0,0
692,-97.261694,53.169326,142.129984,-163.096277,-283.315154,223.282603,392.118706,182.108123,274.538354,325.904362,cluster0,1
693,-48.592959,15.358612,124.090187,-116.051667,-213.686048,207.917319,344.284708,161.642171,230.403726,327.625834,cluster0,0
694,-74.838729,75.530276,2.05018,-65.171755,-155.676863,-18.905182,55.22435,52.03759,119.891338,11.512078,cluster1,0
695,2.554715,-23.703358,49.817723,-45.6501,-65.309813,115.131069,164.469954,68.2845,98.00177,141.140997,cluster1,0
696,13.672297,-32.113238,56.544507,-67.208879,-126.007551,164.60457,234.416879,132.848357,184.723092,216.385605,cluster1,1
697,-36.957153,26.902716,84.101657,-130.330807,-286.024105,189.645922,320.645732,197.05652,299.724265,346.71599,cluster0,1
698,-28.260949,-3.194152,112.084284,-76.590785,-121.466973,170.632485,266.409197,85.732118,121.392918,238.011576,cluster1,0
699,14.652455,-60.971748,231.455879,-121.1546,-178.289054,398.190098,553.852899,198.380625,229.580743,572.546998,cluster0,1
700,-42.182377,13.375895,74.362972,-90.390998,-158.93474,132.870687,226.342822,106.1662,162.879027,179.578232,cluster1,1
701,-8.889835,2.656538,54.487375,-72.911751,-173.059732,134.61295,217.297864,137.256127,201.852793,206.031801,cluster0,0
702,-112.295729,102.849213,9.820959,-114.450948,-253.869483,0.024499,110.075376,69.088411,180.519894,77.466692,cluster0,1
703,-98.723887,87.593348,16.554546,-104.690208,-216.325311,20.956654,122.434127,107.741104,198.156082,53.781782,cluster0,1
704,-138.976992,107.888834,50.23866,-156.336955,-303.753743,70.073328,203.935942,188.19395,304.851232,107.782165,cluster0,1
705,-90.58447,75.765723,57.803915,-125.373431,-273.91736,95.10824,226.190439,188.657848,293.505111,157.629077,cluster0,0
706,-124.624674,119.246466,20.762581,-158.870825,-359.710666,42.854661,199.247098,166.464416,316.481622,157.148338,cluster0,1
707,-30.29954,19.37096,33.653749,-56.463523,-108.680949,58.21616,118.835117,61.215154,101.493294,79.915566,cluster1,1
708,-98.033674,84.11154,18.386983,-84.266385,-173.131563,3.591184,79.546704,91.925752,163.919293,14.977054,cluster1,1
709,26.469868,-40.184935,82.008382,-46.940851,-81.119284,181.018357,239.0575,103.269801,127.407576,234.56321,cluster1,0
710,-67.953151,66.731731,7.772045,-67.421134,-144.098781,9.045815,76.501236,68.950849,130.029191,27.749605,cluster1,1
711,-46.096768,30.847381,17.048895,-46.789754,-90.732917,25.994632,71.491641,63.747494,104.141719,24.618327,cluster1,0
712,6.558988,-24.286318,69.609221,-42.268361,-56.109798,133.602597,185.637903,61.58698,79.228127,173.118469,cluster1,0
713,-153.096157,124.244268,40.870843,-148.54092,-307.636014,36.313946,180.74692,175.72353,301.631846,69.908974,cluster0,1
714,-76.194296,63.273877,30.054786,-77.952502,-161.302847,29.972202,110.614931,84.790307,149.592239,52.259391,cluster1,0
715,-26.908905,-21.196897,189.736364,-135.536686,-227.304145,325.137706,489.303206,205.021151,270.867691,460.460201,cluster0,1
716,-71.359426,52.093794,65.536975,-118.462091,-242.975553,117.489384,242.311483,174.013267,264.7455,181.635746,cluster0,0
717,-50.857465,24.892059,71.84917,-125.665097,-276.575162,144.125825,298.630753,199.546175,304.593926,279.936752,cluster0,0
718,-6.443639,-14.386169,71.371248,-59.58115,-91.41796,137.761071,205.787179,76.934154,109.090965,177.223587,cluster1,0
719,-44.90382,30.456998,42.639381,-98.13159,-206.77792,102.976507,211.732912,137.408987,224.521643,162.851102,cluster0,0
720,-99.616096,91.640586,22.194467,-100.097869,-217.373733,8.377538,106.803758,96.407264,179.785786,35.744418,cluster0,1
721,-124.267853,112.824429,20.579974,-116.361996,-247.154634,7.246504,122.765032,122.50699,224.817645,36.188501,cluster0,1
722,-17.238414,9.892884,23.453516,-28.948581,-53.728388,38.38256,72.222032,29.74068,53.725101,52.509294,cluster1,0
723,20.596243,-48.205671,169.489074,-90.133227,-147.037698,311.487552,423.036332,168.285025,202.399277,441.296089,cluster0,1
724,-92.038876,85.303074,24.842446,-95.941381,-214.586282,21.964513,125.785448,109.310893,196.029726,55.588891,cluster0,0
725,-15.679337,16.508818,2.296643,-16.620652,-36.691086,8.154349,24.371698,11.237578,30.090037,15.512553,cluster1,1
726,82.005031,-112.177865,131.838996,-81.16425,-146.117747,346.677805,445.770904,222.682304,276.072496,468.231725,cluster0,0
727,-47.119293,42.23066,9.034165,-40.998445,-86.769165,2.291426,39.141809,44.359526,78.390749,6.758478,cluster1,1
728,-12.455167,-36.907133,171.467179,-106.379542,-144.699141,293.993686,419.213305,129.019372,166.610445,388.51341,cluster0,1
729,-181.472351,151.027184,55.23911,-188.32742,-391.07939,52.823929,233.889738,218.925411,370.458117,114.758323,cluster0,1
730,-206.851706,185.848992,36.885844,-204.255487,-430.468465,19.856005,206.165898,179.547737,347.544235,99.387605,cluster0,1
731,-87.821107,81.6992,11.885985,-85.862023,-188.059506,6.464553,96.50273,88.968062,168.279801,31.196095,cluster1,1
732,-136.726961,116.661159,52.512282,-142.902571,-301.764249,48.465253,199.854586,162.909767,279.015597,93.728373,cluster0,0
733,-47.913961,33.724455,28.541089,-53.789798,-113.987865,39.051648,96.877599,70.018398,118.161047,55.652893,cluster1,1
734,-122.817998,116.45389,87.122114,-191.057664,-411.568021,166.108796,344.944496,192.803806,346.308574,341.401735,cluster0,1
735,-92.809591,66.808596,32.2815,-126.564906,-255.411307,71.125839,204.644616,139.317926,254.82096,123.403683,cluster0,0
736,-214.905286,199.06291,34.741446,-210.221642,-455.971581,14.132871,226.334144,218.120566,398.961876,81.124217,cluster0,0
737,-97.853408,91.888916,37.716623,-119.842688,-261.418552,53.524714,190.013987,127.607203,232.073202,115.658789,cluster0,0
738,-36.662221,-22.517192,208.703441,-120.307793,-155.303792,325.656578,463.559233,113.097951,148.523168,456.663718,cluster0,1
739,-14.721351,9.614203,68.289959,-60.323974,-133.597833,125.95583,205.006133,109.203264,151.537629,194.812392,cluster1,0
740,-106.381794,94.448864,18.347177,-112.995376,-237.487039,20.950599,130.597984,115.807674,214.259672,53.852025,cluster0,1
741,-1.144295,-21.714457,46.247739,-57.906968,-94.887325,126.425175,185.836843,94.711386,134.442703,168.354054,cluster1,0
742,-65.817298,59.418172,14.906718,-60.078336,-133.041696,2.556419,64.850176,58.049728,111.918742,18.419373,cluster1,1
743,-3.755032,-20.325125,70.387141,-37.613699,-38.984582,122.218026,166.849903,45.872854,56.859376,144.187588,cluster1,0
744,48.088079,-84.275937,66.800675,-66.594155,-88.821945,224.320535,291.472089,140.876769,189.379686,272.144711,cluster0,0
745,19.140376,-46.899031,51.314173,-57.549515,-78.433568,156.7354,212.353573,101.125159,141.034433,191.407254,cluster1,1
746,-126.098156,112.386482,26.642378,-136.292541,-287.481619,33.419057,176.101197,157.476809,274.660921,69.928121,cluster0,0
747,-93.991181,81.246456,30.414745,-101.852421,-216.425823,32.545023,138.744312,109.082649,197.433708,68.738841,cluster0,0
748,-31.465095,-13.289655,184.02942,-106.224064,-139.723743,271.492257,399.733202,107.602152,133.979197,351.286992,cluster0,1
749,-41.670727,33.995438,11.211048,-39.651118,-80.720398,15.103962,51.820342,48.361398,82.5983,15.327024,cluster1,0
750,-14.104745,-3.963554,43.67088,-62.025448,-100.515647,112.058304,173.593242,61.533757,105.705515,158.799973,cluster1,1
751,-150.910979,132.402926,33.442888,-152.13784,-322.740329,27.558116,184.523048,175.718247,305.791045,62.144392,cluster0,0
752,-113.992885,85.764646,56.20431,-150.87643,-305.309347,100.812926,255.388141,178.799475,307.208151,168.349682,cluster0,0
753,-76.653579,61.085041,23.18777,-82.904685,-171.367261,25.180777,105.495059,85.77194,156.756305,47.706784,cluster1,1
754,-16.02887,2.124038,44.590635,-25.955619,-33.112234,64.543321,96.047512,26.313852,35.946702,74.222672,cluster1,0
755,-103.121618,91.278426,19.633716,-95.943512,-208.387235,5.916315,105.363569,100.785525,187.149722,31.615816,cluster0,0
756,-93.324379,84.951789,16.677817,-96.788046,-206.020131,16.578377,114.492095,108.160577,190.478859,37.430772,cluster0,0
757,-160.437294,135.741062,39.487726,-178.144635,-361.681174,47.008758,206.307728,181.076657,325.31792,99.759563,cluster0,1
758,-40.352272,25.449319,46.499018,-67.661771,-128.313743,79.63006,156.479941,75.755123,123.021856,112.692198,cluster1,0
759,-79.009409,52.70771,53.293312,-119.794813,-239.269561,99.636979,224.520466,135.019831,230.515766,152.386079,cluster0,1
760,-96.461241,81.348327,37.214344,-139.538871,-293.058329,84.584366,237.482544,169.251784,293.187746,151.199823,cluster0,0
761,-123.169261,114.063219,21.470154,-111.383273,-246.887766,-0.883387,118.166308,109.800317,210.842425,35.058099,cluster0,0
762,-172.521378,149.735656,31.138231,-163.788063,-342.126864,10.808536,165.621129,174.830114,306.779857,39.697389,cluster0,1
763,-77.804771,63.163683,32.164968,-98.611969,-194.507641,52.402408,147.190891,109.656198,185.987023,79.075244,cluster0,1
764,-11.234634,-25.216317,250.90187,-180.329018,-318.236201,462.739314,668.205755,262.795707,344.012496,703.246066,cluster0,1
765,-76.159381,64.395234,20.173706,-66.460444,-144.742486,1.026444,68.676939,71.37757,129.088918,10.120325,cluster1,0
766,-139.239136,115.594015,31.71848,-137.613772,-287.224044,22.184512,159.406424,157.852951,273.402373,51.704392,cluster0,0
767,-135.008844,129.430985,16.945282,-125.088577,-279.639099,-9.982847,121.403242,128.168396,237.072208,18.034959,cluster0,0
768,-111.559068,95.790222,30.882837,-128.888181,-260.029513,47.765109,165.763559,146.213428,247.782845,77.417624,cluster0,1
769,-3.408799,4.373244,6.417055,-7.030735,-13.094757,14.888104,24.63477,7.560091,16.160362,15.99165,cluster1,0
770,-25.385796,12.08856,35.839632,-62.494399,-110.638976,88.41846,148.619424,70.676201,113.654035,115.055037,cluster1,1
771,48.499268,-49.892446,125.091549,-58.594416,-136.618405,251.484131,350.13986,163.066583,192.30275,410.983328,cluster0,0
772,-33.228884,14.039308,45.064348,-53.393675,-85.988432,80.503353,132.562093,54.491803,88.594476,103.78794,cluster1,1
773,-182.398361,149.935102,40.135659,-148.954177,-304.526945,-1.6412,132.440504,177.095522,296.778242,4.385854,cluster0,1
774,-21.204729,-0.255124,51.60684,-87.703751,-160.124446,139.160246,224.466342,111.360463,176.366341,201.142515,cluster1,1
775,-19.446086,4.07134,24.350851,-58.404296,-118.929639,58.417169,113.827217,61.406731,112.985842,130.661986,cluster1,1
776,-48.723626,40.59036,27.682406,-79.957169,-163.698089,59.811325,146.173564,83.328638,146.563001,98.097215,cluster1,0
777,-158.587742,141.947741,31.140187,-141.229416,-304.322178,3.009176,146.332207,165.262204,284.760944,24.538047,cluster0,0
778,-27.240729,12.539051,50.547634,-54.735304,-97.561139,89.619638,147.682438,61.623075,95.302352,117.943834,cluster1,0
779,-48.866428,42.128178,122.277781,-179.925779,-386.357808,284.582648,458.080578,259.313343,391.586211,467.878069,cluster0,1
780,-190.826307,172.63129,19.202879,-167.67888,-373.278413,-11.944102,158.010558,144.448771,306.839245,68.010573,cluster0,1
781,-54.67267,-35.014975,362.101294,-205.321432,-279.797164,542.654704,790.237307,230.591928,285.031695,733.031142,cluster0,1
782,-114.654325,88.11882,36.315615,-111.911448,-225.086653,30.521427,138.989631,132.038015,224.718089,49.242588,cluster0,1
783,-119.269495,105.696718,29.565757,-122.017213,-269.370839,20.362371,150.964065,137.042949,243.85689,71.61856,cluster0,0
784,-110.810481,85.184239,37.944209,-125.295722,-245.795946,53.210082,168.41947,137.430273,240.557845,89.847546,cluster0,1
785,-90.432674,85.177396,24.233699,-121.162022,-259.326822,57.540657,188.432858,145.971295,252.746785,104.095898,cluster0,0
786,-70.982719,52.333186,48.89783,-118.642594,-239.339836,98.630788,206.195813,130.295518,227.659563,190.099318,cluster0,1
787,13.718442,-60.6643,196.382298,-90.202197,-114.120869,330.444883,446.690319,146.671403,162.444314,438.541461,cluster0,0
788,-207.778817,169.238531,48.43714,-188.056941,-374.080633,21.284733,181.709002,218.311523,364.803778,44.59069,cluster0,1
789,-21.4346,2.762467,38.258383,-49.60706,-82.598334,77.169156,129.046063,59.137161,96.339417,100.843429,cluster1,1
790,137.744247,-214.934417,354.394701,-168.7107,-272.240488,707.070941,968.591677,418.155694,466.272855,1126.071612,cluster0,0
791,-0.334384,5.175893,21.47392,-30.20077,-79.766838,58.63969,96.881155,60.226482,92.529977,99.377349,cluster1,0
792,-110.316842,97.130262,40.974851,-134.622178,-285.89072,62.865976,197.901945,165.640789,277.890988,111.292587,cluster0,0
793,-23.20831,-33.598528,72.023066,-169.619637,-290.733456,262.263523,426.373554,253.592945,389.811699,340.022955,cluster0,1
794,-14.699493,3.02919,54.769391,-68.628557,-144.754632,130.750707,204.313143,120.098065,177.340025,181.481147,cluster1,0
795,-60.114815,46.051073,50.776329,-94.069891,-193.973146,83.68602,187.41015,116.894719,190.530364,131.682261,cluster1,0
796,-167.678491,143.622273,53.763431,-194.242858,-426.316276,68.128299,272.230076,225.767544,399.382438,171.307113,cluster0,0
797,-95.434452,74.570395,63.581278,-135.70434,-284.625237,104.149042,252.78356,197.423088,304.87006,178.99412,cluster0,0
798,99.035177,-128.088193,124.77388,-74.537734,-130.168543,366.291566,454.12425,221.180642,277.820043,488.199763,cluster0,1
799,-167.113524,144.446943,40.384055,-183.205539,-367.802299,51.876911,206.04177,179.668613,325.650381,141.228575,cluster0,1
800,-200.81516,174.879517,39.154182,-203.783957,-443.359001,21.243997,223.101091,193.917971,372.33637,131.71989,cluster0,1
801,3.641104,-21.064533,46.909749,-38.763407,-60.153072,110.448228,155.766262,64.734697,92.160037,138.579374,cluster1,0
802,-37.417891,33.994991,21.196205,-54.356583,-112.342679,37.095455,96.431034,45.634731,90.031107,72.033127,cluster1,1
803,49.559985,-59.233187,93.255893,-37.713529,-65.821347,207.942161,260.53648,113.435928,130.649332,281.210258,cluster0,0
804,-209.588813,182.453016,34.294526,-191.957905,-390.633393,6.983769,164.480307,180.437568,335.496869,58.428294,cluster0,1
805,-106.435769,88.701257,28.952664,-93.074252,-206.37377,-0.477008,98.268299,93.254311,177.283143,26.336584,cluster0,1
806,43.394967,-76.30954,111.472925,-114.134076,-218.5224,312.453039,440.780114,186.827814,282.584365,466.801414,cluster0,1
807,70.716719,-121.008564,247.844528,-99.635929,-134.829643,473.149052,604.845884,221.859481,245.128158,625.666648,cluster0,1
808,8.234159,-37.612284,215.921963,-144.594911,-269.289604,413.58887,590.114006,245.10235,324.624456,613.828465,cluster0,1
809,-209.292652,193.007019,47.771056,-213.708682,-470.473948,28.475265,256.212943,213.764547,399.38824,113.287021,cluster0,1
810,11.30547,-24.103132,77.469448,-60.143879,-107.210389,173.983103,238.999148,100.4352,140.917452,248.110298,cluster1,1
811,-86.58194,69.759159,38.405426,-131.046057,-268.548129,98.604986,227.547564,161.388636,275.650816,172.844383,cluster0,1
812,-147.002388,130.922001,32.425726,-150.330128,-319.464754,25.135432,175.727147,163.150382,288.45641,64.000091,cluster0,0
813,10.643779,-45.040442,73.052151,-83.357046,-137.168017,196.725587,289.604577,134.912214,195.766998,261.173111,cluster0,0
814,-94.084754,61.903527,58.92525,-163.403972,-315.75951,129.049813,273.794795,117.449892,252.410941,289.768962,cluster0,1
815,-162.979017,145.892805,28.841883,-158.182633,-339.497027,5.88828,159.839847,158.745396,287.34514,48.328748,cluster0,1
816,-32.194146,14.531518,41.877661,-65.520528,-126.792875,97.813687,155.592068,102.815776,154.479227,134.372024,cluster1,1
817,-0.951145,-12.81127,36.229764,-26.635338,-34.858383,74.706235,105.123742,34.303246,47.49496,85.827864,cluster1,0
818,1.526144,-14.212035,32.700448,-41.163621,-69.287542,95.482815,141.118536,57.256098,89.689633,122.902495,cluster1,0
819,-21.419007,-36.622992,193.508398,-92.03893,-90.665633,289.153042,400.355915,95.026194,104.997083,355.574753,cluster0,0
820,-44.434437,1.165453,137.606059,-120.072824,-186.461621,230.326747,351.434252,131.754844,188.703493,327.009992,cluster0,1
821,-65.528859,47.599265,37.632094,-115.331753,-233.557194,97.744467,217.599237,161.359076,259.356487,141.382486,cluster0,0
822,-9.879654,-22.625651,114.270353,-76.670503,-116.657777,197.734886,286.016575,117.052571,151.423443,257.938733,cluster0,0
823,-172.009695,131.894587,49.021874,-159.803709,-321.985433,35.000858,186.525535,204.348333,334.794363,48.213209,cluster0,0
824,-205.248719,192.101469,14.862434,-180.707852,-394.45292,-18.70576,146.752442,137.394793,300.521918,63.167555,cluster0,1
825,-19.921037,1.185334,31.300667,-55.97134,-103.936875,85.831858,146.426418,83.401716,133.922308,111.949062,cluster1,0
826,-94.565249,81.650581,20.534164,-87.462558,-184.006276,11.313254,99.364139,97.218493,173.421719,27.48558,cluster1,1
827,-74.996664,9.580036,165.777368,-142.15078,-221.448725,251.11678,407.818452,127.046761,193.208965,373.979303,cluster0,1
828,-5.521326,-15.937614,65.727797,-41.476203,-51.611676,116.120945,162.785069,57.029567,74.645657,139.369362,cluster1,0
829,39.472226,-30.671757,78.016335,-47.21032,-119.398172,190.530834,256.097601,141.400887,177.346875,294.289496,cluster0,0
830,-235.785027,220.056343,24.827145,-229.512139,-501.643228,-1.42405,226.381359,216.219927,414.773588,73.239559,cluster0,0
831,-129.731259,112.259143,37.117952,-116.543575,-254.71268,10.859503,130.432342,136.450623,234.98031,34.8772,cluster0,0
832,26.052101,-13.036419,94.475897,-91.982059,-242.701481,227.684863,347.567374,212.269463,285.963307,402.197197,cluster0,1
833,-44.910056,34.688513,17.744016,-68.367701,-138.505903,44.856077,118.037698,70.864464,132.830036,75.584149,cluster1,1
834,-176.333253,156.329422,33.624534,-198.417186,-396.183688,58.988722,228.238779,180.039462,346.432939,154.647495,cluster0,1
835,-2.636215,-21.039806,106.677058,-90.048088,-163.257391,211.469005,314.216279,158.448858,210.48155,300.044336,cluster0,1
836,-106.392243,96.971706,19.392697,-95.958916,-214.679432,-3.537084,98.708293,98.204807,185.419325,22.027238,cluster0,0
837,-48.472887,25.383528,36.588193,-82.943989,-159.120621,75.142139,159.100339,103.148552,165.79259,97.078319,cluster1,0
838,-65.262293,48.623406,20.389595,-58.940403,-121.085433,16.866308,74.339002,66.986418,119.974897,26.064582,cluster1,0
839,-92.192828,77.25974,23.052394,-87.655892,-183.127034,15.824816,102.195667,101.412633,175.835183,29.418245,cluster1,0
840,-28.065357,19.87236,17.179179,-25.133305,-50.411439,19.973445,47.844695,29.753193,51.844338,22.156035,cluster1,1
841,34.834423,-69.480013,218.924079,-141.763374,-258.342992,434.170199,609.892435,274.823381,343.805995,632.694456,cluster0,1
842,-27.617804,16.083163,93.345215,-88.521962,-171.308647,170.735778,275.343071,118.119681,170.441738,256.238656,cluster0,0
843,-5.012336,-6.501831,29.903245,-32.459623,-48.555563,67.801184,103.669569,41.895414,64.302792,82.200855,cluster1,0
844,-88.771031,78.611459,28.956968,-100.834358,-208.781913,37.960611,139.531981,109.305382,188.244877,66.849653,cluster0,0
845,-54.751568,-29.158167,283.817673,-160.868225,-200.399733,418.729367,606.976901,175.791375,212.041485,543.963156,cluster0,1
846,8.383155,-50.840119,90.673677,-125.20994,-216.96959,270.154106,408.390415,188.864702,291.536,385.819778,cluster0,1
847,-141.808679,125.712635,33.542954,-140.160306,-304.671296,20.866155,171.250481,134.302338,260.070669,78.468864,cluster0,0
848,-146.754595,123.188357,47.463585,-149.354293,-321.821,41.519605,186.413492,172.394208,300.765164,104.349727,cluster0,0
849,-175.302929,151.905322,33.159595,-150.857711,-321.635154,-4.419912,137.346455,164.046892,290.502631,24.087099,cluster0,1
850,-219.220824,215.659356,9.885234,-233.269486,-508.176611,21.84042,244.961682,198.844776,412.208765,144.424332,cluster0,1
851,-18.070591,-18.644219,133.962856,-81.16962,-105.831958,212.733353,305.458927,92.489199,116.704916,282.200513,cluster0,0
852,-20.677087,-2.572809,102.837683,-82.512378,-147.187866,179.884447,282.377771,126.848468,169.955468,268.624275,cluster0,0
853,-105.545078,90.636032,23.922382,-93.115454,-198.99156,6.884553,103.152767,98.54102,182.26857,29.960264,cluster0,0
854,-168.852649,145.325709,56.434187,-181.041002,-390.58873,50.367393,238.174901,197.747462,348.41702,119.635023,cluster0,1
855,7.791211,-37.373787,103.311872,-48.693402,-61.489867,182.365159,244.512521,78.808724,93.353156,233.340857,cluster1,1
856,-34.196251,25.454137,27.415332,-60.496535,-131.817354,60.245164,122.196904,94.690374,149.501217,90.84508,cluster1,1
857,-10.009026,-11.107777,28.570472,-56.475944,-126.540918,73.829457,148.128748,66.943299,128.53835,165.265188,cluster1,1
858,-13.544487,-14.061486,111.127239,-95.799587,-164.264584,219.715197,327.211618,127.949791,184.037312,317.604443,cluster0,1
859,-139.249328,113.266105,80.570848,-198.357192,-410.039968,135.429278,334.625478,238.31905,391.226435,233.968846,cluster0,1
860,-5.729328,-7.671524,20.703571,-36.203171,-45.459823,70.638483,90.91342,44.376398,69.649839,83.387177,cluster1,1
861,-112.846278,95.198785,37.954382,-125.22378,-264.277958,48.764737,180.748408,145.180601,253.681075,94.717345,cluster0,0
862,7.508586,-28.250131,106.492976,-87.174421,-168.343416,233.33978,335.783073,174.722051,234.662283,316.122136,cluster0,0
863,15.288085,-17.05613,40.386978,-47.890538,-109.140206,119.140077,175.891833,106.252771,148.567181,168.88526,cluster1,1
864,-96.681292,90.162516,13.883664,-84.780487,-183.386037,-3.415727,79.545812,87.232543,161.035253,13.090377,cluster1,1
865,-145.461274,124.978092,16.312925,-153.313873,-324.678524,18.448428,144.963745,94.599216,229.210056,123.28975,cluster0,1
866,5.035189,-67.863218,255.167844,-111.161078,-117.585397,405.527969,543.425604,146.352112,157.906299,512.470261,cluster0,0
867,12.72819,-25.553291,38.038866,-31.698872,-51.921098,106.184322,142.24686,67.940145,93.082604,129.242723,cluster1,0
868,54.25185,-80.674695,143.262496,-129.225727,-266.350865,385.341549,532.394246,292.929086,394.031072,551.114762,cluster0,1
869,-151.026274,126.359479,29.351117,-138.449037,-283.067684,10.28098,132.507364,142.469152,255.477965,35.972944,cluster0,1
870,10.613184,12.791471,95.183264,-56.332031,-190.731098,179.143615,257.147285,191.497176,244.735715,276.824393,cluster0,0
871,-51.920883,39.075239,6.516344,-67.606849,-146.772623,20.876233,76.732676,30.772031,95.017193,101.653512,cluster1,1
872,-155.23431,150.218194,18.285917,-157.628462,-348.570587,1.298113,163.025997,150.339001,285.224524,56.341479,cluster0,0
873,27.946211,-61.189017,96.438542,-52.58032,-60.371648,210.737024,272.079239,100.144614,121.56862,259.830984,cluster1,0
874,4.754073,-12.916952,81.601586,-59.348683,-120.84124,163.272536,238.159485,120.120413,158.868255,242.061689,cluster1,0
875,-92.611859,70.877534,28.126786,-87.832155,-179.183127,18.616883,105.350365,107.251214,178.664996,27.645441,cluster1,0
876,-41.414617,24.665085,50.906625,-68.538016,-137.108872,93.143963,165.915706,97.765268,151.959068,132.130656,cluster1,0
877,-30.982655,-2.283568,116.23608,-71.404665,-96.435482,170.799254,254.194382,72.053938,94.171392,217.584224,cluster1,1
