@relation 'dr-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse2_clustered-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,12'

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Cluster {cluster0,cluster1}
@attribute Class {0,1}

@data
653,-92.291924,75.132608,-49.471416,32.224598,-27.170102,85.102776,50.446478,71.471416,-19.839782,166.446478,cluster0,1
654,-121.065102,32.781592,-222.754302,1.065102,-4.72241,128.72241,27.929624,228.754302,-116.245026,273.929624,cluster0,0
655,-91.88879,85.183136,-162.958228,-6.645848,-91.489092,165.303738,109.792332,181.854644,-11.655008,307.687234,cluster0,0
656,-195.277634,215.928948,65.535278,146.11225,-225.725208,262.568136,218.281772,-49.48749,174.743468,320.281772,cluster1,1
657,-46.475995,32.803217,-85.325955,6.475995,-8.570643,54.570643,36.066235,97.325955,-38.494325,138.066235,cluster0,0
658,-97.567417,89.501809,-62.200481,36.478171,-53.372037,114.282791,91.787357,72.216769,-15.608451,225.787357,cluster0,1
659,-89.535056,36.954566,-160.264682,3.519652,2.980838,89.003758,40.267408,170.264682,-96.078014,232.267408,cluster0,0
660,-143.317016,176.735412,-135.52142,31.17904,-99.656342,182.57427,184.618406,186.087104,-37.809888,432.221822,cluster1,1
661,-182.126092,211.455632,138.315572,169.306534,-234.76364,247.944082,217.618136,-136.309394,217.603996,249.618136,cluster1,0
662,-145.603026,200.74952,60.092954,115.436568,-231.573052,257.41483,206.087288,-53.79447,198.58495,270.087288,cluster1,1
663,-61.737225,83.744291,-11.391415,24.868211,-82.510555,105.686437,79.858469,17.964839,53.540879,141.858469,cluster0,1
664,-9.224786,12.499452,1.489822,9.224786,-8.063564,14.063564,11.920694,0.510178,4.907358,19.920694,cluster0,0
665,-44.525888,158.900722,6.716798,28.126716,-196.321622,205.946066,158.563256,5.302884,175.21768,196.563256,cluster1,0
666,-40.452184,35.841046,-3.337946,28.444338,-30.079422,46.0755,39.16149,7.337946,10.974732,77.16149,cluster0,0
667,-49.250308,19.202738,-88.532596,5.085194,-11.328112,55.193574,22.579264,94.52648,-37.68455,124.579264,cluster0,0
668,-99.151484,19.532626,-178.648258,9.022086,-12.530222,106.400824,24.826488,182.648258,-86.433984,220.826488,cluster0,1
669,-140.927897,107.977689,-224.249971,-21.704545,-46.341697,178.986571,92.197841,254.861777,-102.755963,388.125641,cluster0,1
670,-174.197061,270.211841,47.966133,112.631329,-326.082801,353.191201,276.633453,-28.527847,277.059435,376.591581,cluster1,1
671,-100.597265,16.185025,-191.227575,2.519069,-6.976815,108.898619,13.522357,195.227575,-92.107161,217.522357,cluster0,1
672,-51.606556,60.220264,25.809734,45.604504,-58.691938,70.689886,59.498562,-23.809734,49.61887,79.498562,cluster0,0
673,-131.142486,355.033732,-36.67183,8.538268,-604.858774,594.270192,430.726408,48.691376,531.920818,566.726408,cluster1,0
674,-82.691178,81.75349,58.90402,76.691178,-77.626564,89.626564,78.981718,-56.90402,70.611178,96.981718,cluster1,1
675,-44.98912,88.50578,-20.626116,21.915102,-107.986244,126.924506,92.788756,28.808264,80.973762,146.788756,cluster0,1
676,-37.330898,50.35121,-2.394458,24.299958,-47.530714,64.503874,50.712146,4.48259,32.38518,82.712146,cluster0,0
677,-98.673122,92.724088,-158.986128,2.452054,-56.527342,154.306274,104.236412,165.069766,-50.506802,314.236412,cluster0,0
678,-179.158924,214.029558,48.311048,111.78039,-184.046138,223.775656,199.169044,-15.632964,120.152006,316.361114,cluster1,1
679,-83.225567,93.577285,61.432625,78.732765,-97.540323,105.055805,93.363943,-57.430555,90.447313,111.363943,cluster1,1
680,-123.26694,28.092668,-238.493204,-1.097516,-2.319154,132.166518,27.630736,242.50255,-124.801504,285.59647,cluster0,1
681,-92.437072,86.553836,-152.273584,-0.83445,-87.272628,166.620498,92.887718,167.357518,-7.894018,278.887718,cluster0,0
682,-37.94652,59.02466,-84.054708,-37.94228,-87.150174,103.53239,103.097024,129.27531,23.860154,224.868762,cluster0,1
683,-30.067883,36.804685,-6.500381,11.607163,-44.542429,53.668873,44.684881,15.746009,27.251657,76.421059,cluster0,1
684,-94.432009,48.564093,-163.283599,4.266375,-12.817439,106.651805,50.029779,173.283599,-84.198221,246.029779,cluster0,1
685,-43.128518,84.169282,-20.650092,22.25538,-79.984162,103.111024,86.356876,26.652162,52.889026,138.356876,cluster0,0
686,-88.283737,172.971843,-68.240389,23.240555,-177.337391,223.564729,179.694999,95.496847,115.734435,311.223051,cluster1,1
687,-114.785156,85.80082,-208.245294,1.511302,-61.681818,170.587052,102.218434,220.955474,-61.292116,348.218434,cluster0,1
688,-88.737289,48.529815,-151.018241,8.434023,-23.431813,107.128547,52.120643,161.027525,-65.620563,230.120643,cluster0,0
689,-90.903967,101.758209,-22.871655,46.008475,-76.080021,115.184529,97.890413,38.875697,25.063645,195.890413,cluster0,1
690,-38.184276,52.127316,-33.22648,19.3026,-31.032274,49.578942,61.537516,53.590854,1.729196,125.281414,cluster0,1
691,-99.482462,165.18504,-139.689126,-0.673426,-221.35924,291.08282,183.65932,148.320992,132.291518,359.653178,cluster1,0
692,-173.699978,170.786762,-33.820198,92.112896,-160.359906,229.293308,173.31482,48.074342,77.382334,337.312786,cluster1,1
693,-134.572048,150.624054,-17.088162,67.601964,-177.825088,215.481176,158.590888,35.21088,116.732324,276.590888,cluster1,0
694,-43.670444,16.597252,-90.08172,-2.329556,14.072426,35.927574,19.924476,102.08172,-65.151814,127.924476,cluster0,0
695,-45.474209,81.605673,3.648819,35.218387,-82.269133,98.013311,83.012699,0.351181,67.292539,115.012699,cluster0,0
696,-46.865215,114.504963,-46.754197,16.223975,-134.181337,163.540097,122.444153,52.876901,97.141271,196.444153,cluster1,1
697,-100.31063,156.41582,-115.134786,3.028916,-179.465912,241.647482,165.315822,141.280962,91.580972,338.56844,cluster1,1
698,-105.073604,119.262316,45.469572,88.050988,-122.773018,137.957714,125.424162,-33.324452,101.72086,175.405504,cluster1,0
699,-184.66026,256.773412,117.214766,145.220686,-317.78428,326.35295,269.460686,-108.909684,286.77776,323.460686,cluster1,1
700,-84.892282,100.172756,-26.789744,51.35084,-97.221768,129.772982,109.012878,38.863446,52.09155,196.998136,cluster1,1
701,-49.361688,103.865792,-80.174006,7.113154,-122.568806,156.320272,113.265396,94.437586,69.618462,215.265396,cluster0,0
702,-79.784741,60.201871,-123.943887,7.784741,6.386249,59.613751,51.444143,159.943887,-79.357149,219.444143,cluster0,1
703,-72.54172,44.906372,-131.19834,-3.520172,-8.808858,86.759346,42.254934,135.207622,-66.236438,200.25184,cluster0,1
704,-114.095289,69.349203,-187.482201,3.301163,-52.266169,159.755775,67.243873,193.704249,-58.843627,287.176025,cluster0,1
705,-90.265252,83.376236,-165.359284,0.519842,-88.426316,176.693218,90.340366,171.485464,-4.549276,278.340366,cluster0,0
706,-98.222226,86.21128,-208.334252,-30.983534,-55.361596,159.04752,93.33218,239.43367,-67.951092,343.078628,cluster0,1
707,-42.4433,49.449728,-33.278908,23.903258,-42.713094,66.204132,61.243608,39.348842,9.651574,121.243608,cluster0,1
708,-64.892795,19.109825,-116.938065,0.892795,1.470711,66.529289,12.313167,122.938065,-64.504913,144.313167,cluster0,1
709,-53.914736,115.960088,18.148202,44.136948,-141.367514,151.605034,122.968836,-14.146288,124.352798,154.968836,cluster1,0
710,-48.145137,27.219173,-85.581513,-1.895245,-1.308131,55.267749,24.593695,89.581513,-51.752659,130.593695,cluster0,1
711,-37.890774,20.811504,-59.817574,7.890774,-18.236386,52.236386,20.111826,63.817574,-14.772284,90.111826,cluster0,0
712,-57.280802,89.201206,37.627194,51.086982,-96.082264,104.07886,92.60675,-35.485396,86.965746,110.59257,cluster1,0
713,-113.18786,57.048322,-196.648724,5.037014,-31.382782,139.231936,52.335724,208.648724,-81.590358,276.335724,cluster0,1
714,-63.155357,37.788809,-84.631177,15.007117,-21.534647,73.425939,39.226055,92.635129,-33.568565,149.226055,cluster0,0
715,-170.309323,220.264231,31.438215,114.341527,-255.651911,294.833459,230.888859,-20.689711,202.588105,338.813191,cluster1,1
716,-90.55569,94.668566,-124.714136,13.429,-102.630126,175.528188,105.018332,129.202982,21.636002,265.018332,cluster0,0
717,-96.201001,118.043525,-132.964515,-2.862727,-162.954943,221.320955,149.621095,149.477749,75.615999,325.306145,cluster1,0
718,-65.130323,97.963601,17.310149,52.594755,-97.141411,114.621479,103.716199,-13.317967,76.096389,143.716199,cluster1,0
719,-65.290249,95.194337,-104.187449,8.935313,-87.406427,145.063707,104.774631,114.492889,22.385715,236.771577,cluster0,0
720,-65.821499,31.386933,-123.995233,5.800117,-4.444901,70.423519,40.667207,133.995233,-68.630723,186.667207,cluster0,1
721,-84.163629,36.004351,-155.635007,-1.836371,-0.169853,92.169853,33.311735,161.635007,-86.936167,215.311735,cluster0,1
722,-28.877394,32.304606,-8.935074,20.76449,-25.11869,39.013442,33.687318,14.933158,12.030674,63.687318,cluster0,0
723,-127.831997,202.442389,60.036171,95.476881,-247.349365,265.010261,206.089995,-52.038171,220.247037,260.089995,cluster1,1
724,-67.13042,41.433492,-126.619496,2.837114,-19.09272,88.929086,46.927098,134.668896,-53.971732,194.927098,cluster0,0
725,-14.067433,13.943549,-13.711629,6.067433,-3.402343,13.402343,11.243935,21.711629,-9.677105,35.243935,cluster0,1
726,-73.859475,225.218301,-9.822597,44.032161,-293.395299,311.579689,238.298473,17.947427,262.329687,302.298473,cluster1,0
727,-30.443271,8.813163,-57.302233,0.443271,-0.278153,30.278153,8.199605,59.302233,-32.853793,72.199605,cluster0,1
728,-151.28421,199.635396,97.735858,132.519148,-208.635892,221.989362,203.571964,-85.447702,183.552262,251.563788,cluster1,1
729,-138.697322,73.419332,-238.479016,2.131444,-48.674986,178.538032,77.06127,251.091324,-90.450804,355.02708,cluster0,1
730,-147.057192,77.64402,-234.250966,4.131342,-9.13584,141.971594,74.896404,262.05591,-141.955682,372.79278,cluster0,1
731,-59.501982,31.848848,-114.276246,-0.498018,-3.741952,67.741952,33.110054,122.276246,-63.297482,167.110054,cluster0,1
732,-109.867524,64.026668,-165.885342,17.153586,-39.058084,136.344146,71.967518,173.888394,-63.924746,277.967518,cluster0,0
733,-45.539355,34.441407,-60.279887,15.462729,-30.992733,64.931827,35.760597,70.272027,-4.076933,113.760597,cluster0,1
734,-155.82614,178.392572,-147.21557,28.950314,-129.13816,228.856714,166.151126,195.967646,6.152326,424.151126,cluster1,1
735,-88.474277,90.599603,-137.273897,12.372933,-52.993649,132.904589,91.965607,153.301537,-30.052967,265.965607,cluster0,0
736,-145.956225,71.165005,-275.823541,-6.764249,-10.495181,163.774707,75.130953,289.842419,-152.548937,399.130953,cluster0,0
737,-88.562411,75.417309,-125.107033,13.199653,-40.903637,119.540879,84.118991,135.188113,-44.185811,256.118991,cluster0,0
738,-199.818024,228.254512,152.373036,171.846926,-226.844262,234.184252,216.903468,-126.010708,203.485728,262.702408,cluster1,1
739,-62.920819,88.960619,-30.789923,26.439349,-107.960895,135.499513,96.653571,34.910447,70.908103,172.653571,cluster0,0
740,-75.718135,47.072425,-142.064773,-0.303575,-11.979379,91.957669,48.363593,152.064773,-71.072987,216.363593,cluster0,1
741,-50.647182,90.179812,-22.754334,21.106854,-99.541826,120.052074,93.01384,27.108366,70.46729,151.01384,cluster0,0
742,-43.827253,18.672601,-75.876643,7.821085,-2.318165,42.311997,21.957289,85.876643,-42.664251,111.957289,cluster0,1
743,-61.549596,77.532006,51.8212,61.547554,-80.03971,84.037668,76.776366,-47.8212,77.068996,86.776366,cluster1,0
744,-48.743879,155.403765,-13.030293,29.343333,-172.663789,195.263243,158.004363,15.030293,149.689565,204.004363,cluster1,0
745,-46.136452,110.251358,-11.412848,26.548852,-116.324926,138.79417,110.99679,13.628048,95.374172,154.99679,cluster1,1
746,-93.767163,57.481677,-175.808015,-3.243309,-25.543929,126.533457,63.784245,178.038633,-79.553963,269.784245,cluster0,0
747,-74.36138,49.74949,-119.374798,10.152776,-23.363204,93.1546,53.231,129.390136,-47.661218,201.231,cluster0,0
748,-160.316915,180.923623,118.573851,150.090567,-180.546967,196.320619,188.440375,-114.573851,159.513499,226.440375,cluster1,1
749,-30.944599,13.937643,-50.798019,4.944599,-7.697831,37.697831,13.213707,54.798019,-21.320851,75.213707,cluster0,0
750,-60.333348,96.690442,2.65114,37.48383,-78.8203,96.033094,92.794742,13.492178,47.708836,144.794742,cluster0,1
751,-107.022942,54.95804,-202.77831,-1.04127,-21.56019,135.495978,60.294596,206.77831,-95.513406,292.294596,cluster0,0
752,-115.275187,108.889031,-158.485533,18.425433,-77.464329,174.614575,107.067749,174.503939,-23.643761,315.067749,cluster0,0
753,-58.204668,37.958416,-97.577076,10.204668,-18.544892,70.544892,41.211106,109.577076,-38.489542,157.211106,cluster0,1
754,-44.004343,39.820533,28.206497,42.004343,-39.227471,45.227471,39.015109,-24.206497,34.235049,53.015109,cluster0,0
755,-69.87305,30.857164,-127.9089,3.5927,-5.420384,75.140034,32.485882,137.9089,-67.709934,180.485882,cluster0,0
756,-64.821141,35.203257,-126.916979,-1.637921,-12.780045,82.320983,40.953037,130.920059,-64.251873,186.953037,cluster0,0
757,-118.597866,75.177488,-213.21337,2.48337,-25.740102,147.625606,76.584678,227.216464,-95.366922,330.584678,cluster0,1
758,-62.595646,64.797372,-28.99912,32.423428,-57.138916,87.810078,73.881162,35.132826,17.906448,149.79888,cluster0,0
759,-90.94432,96.752586,-100.85448,30.280744,-77.130392,136.490032,106.678032,118.868022,0.042638,256.676098,cluster0,1
760,-95.030213,100.161571,-158.649005,3.009909,-67.304657,161.438573,107.253775,166.769299,-31.643865,307.253775,cluster0,0
761,-82.600707,35.034723,-145.143273,4.600707,1.166449,80.833551,36.291035,157.143273,-86.166741,210.291035,cluster0,0
762,-113.830741,43.693813,-215.862563,-0.702103,-10.063907,123.531063,49.475299,225.902837,-118.918313,293.475299,cluster0,1
763,-69.402955,55.489383,-102.420885,11.032093,-34.571197,98.200335,60.998567,106.420885,-32.390965,192.998567,cluster0,1
764,-226.427668,329.284406,67.84277,142.070146,-372.838032,409.008106,334.66188,-38.679196,289.676978,472.551452,cluster1,1
765,-48.376175,13.294223,-91.353199,8.376175,-2.812629,48.812629,18.669713,99.353199,-46.292235,118.669713,cluster0,0
766,-97.336175,45.384081,-186.442233,-1.002369,-18.606981,118.268437,49.037365,190.442233,-84.486167,257.037365,cluster0,0
767,-81.782449,27.936103,-174.007353,-4.217551,6.631825,85.368175,39.235255,180.007353,-107.720779,235.235255,cluster0,0
768,-86.748293,58.462257,-155.016005,0.426881,-31.528151,121.206739,62.119243,159.028249,-63.583965,246.119243,cluster0,1
769,-8.61412,11.557686,0.876028,8.61412,-6.940116,12.940116,10.84242,1.123972,3.91729,18.84242,cluster0,0
770,-52.002937,71.229345,-23.798843,25.863595,-59.839371,85.700029,74.711169,31.802769,22.691183,140.711169,cluster0,1
771,-79.26759,159.74414,18.275816,42.250278,-237.206708,240.30972,181.979584,-9.493714,212.144166,235.969212,cluster1,0
772,-60.258414,61.65506,-3.540288,38.184148,-51.059198,73.004476,57.001274,13.534424,25.976822,109.001274,cluster0,1
773,-115.751213,17.416491,-220.050305,-0.248787,0.793963,119.206037,10.719137,224.050305,-115.898127,244.719137,cluster0,1
774,-68.67001,113.507928,-42.906598,27.592192,-106.771558,139.72854,117.82423,59.18306,57.662604,211.82423,cluster0,1
775,-42.147881,55.950157,-46.746963,-12.847473,-65.121449,92.892215,68.849025,61.321309,26.957621,145.787405,cluster0,1
776,-55.373934,61.057342,-63.810728,15.199046,-44.11363,84.005062,74.505734,72.391998,-8.964818,176.505734,cluster0,0
777,-102.367612,30.538648,-203.397532,-3.632388,-4.166762,116.166762,33.78376,205.397532,-108.843494,257.78376,cluster0,0
778,-57.80255,66.983662,-4.029142,39.69228,-62.770704,80.67591,70.371168,14.021404,33.654038,122.371168,cluster0,0
779,-141.844119,233.085221,-126.552403,25.269773,-239.170829,323.430251,237.541267,159.909823,115.203787,464.659559,cluster1,1
780,-129.044954,63.450968,-216.60038,2.589392,7.264174,110.28638,47.225442,254.725736,-134.356834,313.225442,cluster0,1
781,-315.658633,363.138155,214.972507,276.178615,-382.163331,410.982677,369.691025,-199.870681,337.084241,453.655683,cluster1,1
782,-85.717737,39.682083,-143.990431,9.003679,-23.154989,104.770019,39.512657,149.965595,-55.942901,203.497133,cluster0,1
783,-86.838551,46.214837,-160.657595,0.566607,-26.813171,108.943075,55.610875,172.954343,-66.304741,241.610875,cluster0,0
784,-92.34274,63.75434,-143.482822,9.975172,-33.295902,120.928334,59.349226,153.482822,-47.756978,235.349226,cluster0,1
785,-78.264832,74.690992,-147.367446,-4.519638,-43.595588,130.811118,82.807062,149.505342,-49.506186,262.807062,cluster0,0
786,-88.375425,98.689809,-109.075651,6.605065,-81.257381,148.821425,98.078003,131.425877,10.171043,256.078003,cluster0,1
787,-149.699303,204.450103,119.906609,136.745297,-247.970795,251.016789,212.628933,-115.906609,236.953277,236.628933,cluster1,0
788,-140.181703,39.227723,-260.496319,-5.841233,-13.650027,159.627091,30.543499,265.627687,-125.452203,316.543499,cluster0,1
789,-47.528659,61.279729,-16.315085,29.100905,-54.481339,76.057493,61.006571,24.317037,31.334601,109.006571,cluster0,1
790,-246.030059,434.874067,129.544137,140.129385,-669.338839,646.302781,500.495691,-118.235537,628.316523,586.457415,cluster1,0
791,-20.483554,47.535822,-36.568324,-2.206738,-56.118698,75.413226,52.499994,43.323198,30.936954,100.391292,cluster0,0
792,-91.872011,72.324179,-167.706475,0.842659,-50.089291,145.059939,78.548883,173.923341,-48.901413,276.548883,cluster0,0
793,-104.566006,213.495018,-141.210942,18.428432,-202.856476,288.718902,222.864258,149.210942,105.847862,410.864258,cluster1,1
794,-55.59297,97.995592,-56.215482,19.130886,-106.81225,142.365962,99.664122,68.207584,61.789454,187.664122,cluster0,0
795,-72.567807,76.045607,-83.051983,22.821317,-67.611617,119.865127,87.009075,91.181811,6.645021,207.009075,cluster0,0
796,-136.934758,102.438076,-247.888978,-4.530972,-71.773326,201.6386,110.429304,272.802064,-71.429772,404.157054,cluster0,0
797,-103.628028,89.625592,-158.87595,4.620988,-101.617906,188.839598,103.830232,162.164878,2.513034,297.830232,cluster0,0
798,-68.048683,244.729519,-3.746711,39.324683,-302.678813,321.970861,244.703375,15.744705,275.619521,302.703375,cluster1,1
799,-133.619378,82.188184,-208.832792,-5.93329,-34.208212,159.569324,70.518554,230.147516,-88.858544,336.47504,cluster0,1
800,-147.487956,80.841348,-250.16683,-9.30986,-27.405636,164.546512,85.974234,276.96748,-122.532366,395.075866,cluster0,1
801,-43.101178,76.380464,5.373692,32.421838,-80.403118,93.73935,76.446596,0.618522,67.281054,108.446596,cluster0,0
802,-43.477381,44.683281,-34.013069,14.239865,-25.113977,53.910525,50.162309,42.195347,-10.293705,117.793609,cluster0,1
803,-50.112513,129.955233,28.421019,41.752017,-170.405513,176.045017,135.622659,-26.317493,161.303563,153.622659,cluster1,0
804,-139.707974,52.431212,-243.899784,-2.727168,7.076384,132.519118,36.138092,265.99478,-144.066198,324.138092,cluster0,1
805,-69.891941,23.922359,-123.887423,13.662113,-4.276093,66.046265,29.415001,139.887423,-60.766085,169.415001,cluster0,1
806,-93.263349,246.085925,-22.302473,54.401373,-254.464577,279.602601,250.299715,60.447881,209.401533,354.299715,cluster1,1
807,-161.460284,293.985996,131.67742,148.93795,-366.68252,370.160186,299.734798,-125.665012,357.66078,323.734798,cluster1,1
808,-180.148443,290.502967,36.667399,114.639759,-329.282379,371.831587,291.312143,-14.375873,270.157627,415.297669,cluster1,1
809,-150.720566,86.992036,-260.795666,7.86777,-24.110058,169.381306,99.06131,281.074762,-135.000982,419.052008,cluster0,1
810,-65.135016,126.488578,5.3683,41.11526,-132.29341,154.273654,121.726232,6.6317,109.308796,173.726232,cluster1,1
811,-94.850677,106.610447,-142.802665,1.955769,-78.751307,163.941543,100.615561,158.909095,-14.191651,286.612521,cluster0,1
812,-103.519809,54.133153,-191.983763,0.986609,-19.778385,125.245185,61.960181,200.247299,-95.282551,285.960181,cluster0,0
813,-69.901395,144.466559,-21.773639,40.523699,-153.676661,180.385625,153.022493,31.917411,118.634317,227.020523,cluster1,0
814,-131.418677,150.681151,-89.328703,16.980533,-104.521339,174.444427,147.157389,141.593327,12.600099,348.189639,cluster1,1
815,-107.010432,45.111858,-204.581588,-2.284598,-6.739318,112.118076,55.305206,214.71758,-116.489712,291.110488,cluster0,1
816,-56.532718,74.08913,-61.230024,12.00409,-76.505052,113.976424,65.867856,71.230024,33.492212,153.867856,cluster0,1
817,-33.12735,48.338806,19.478578,32.662492,-50.395162,53.930304,52.06467,-15.321558,43.328364,66.06467,cluster0,0
818,-36.950608,73.357168,-2.881002,24.787956,-67.799546,81.64455,74.776842,10.879086,48.705174,112.776842,cluster0,0
819,-164.795682,181.784002,155.037818,164.760196,-188.770828,192.735342,181.101772,-151.037818,185.73068,191.101772,cluster1,0
820,-141.340505,167.323179,29.621109,98.514493,-166.522275,197.712771,167.317955,-11.528263,121.530951,255.315891,cluster1,1
821,-74.023306,90.643972,-135.245,0.326266,-79.834788,156.137748,99.612852,137.776862,-3.23722,259.612852,cluster0,0
822,-95.410377,129.457245,25.762915,74.543747,-148.569685,169.900475,135.411411,-21.617871,123.570789,185.405369,cluster1,0
823,-121.585263,45.094807,-226.233551,3.563767,-31.517005,153.495509,42.381565,230.233551,-89.567071,284.381565,cluster0,0
824,-135.548043,62.917967,-218.253047,1.482775,19.598837,100.342111,44.171173,260.259263,-158.597189,322.171173,cluster0,1
825,-44.730724,68.881198,-45.04641,16.342192,-64.23177,95.859014,68.56564,53.056274,33.133086,138.56564,cluster0,0
826,-66.062806,28.012864,-115.739142,4.062806,-7.61571,73.61571,27.306254,121.739142,-59.479628,161.306254,cluster0,1
827,-189.495726,191.54526,66.347748,123.482944,-188.43464,217.740702,199.10356,-43.20978,123.915254,301.604524,cluster1,1
828,-57.135991,75.749843,29.379309,51.070561,-78.947271,90.881841,75.048341,-27.379309,69.957521,95.048341,cluster0,0
829,-45.990087,128.114291,-27.685373,8.954981,-170.360449,193.325343,132.408255,29.746995,139.364509,194.408255,cluster1,0
830,-153.390418,76.320412,-294.409964,-6.609582,-0.63203,154.63203,83.643156,320.409964,-182.491096,431.643156,cluster0,0
831,-86.984913,29.111641,-162.839093,6.781131,-13.528371,99.324589,34.501729,170.839093,-75.481941,214.501729,cluster0,0
832,-67.294464,162.145256,-89.3732,-3.741876,-230.940636,265.096388,189.943272,106.478668,161.518978,321.660718,cluster1,1
833,-47.035504,54.30693,-64.700468,10.513522,-32.105644,71.620078,58.151242,74.733852,-13.00425,148.151242,cluster0,1
834,-143.411287,104.739841,-216.165729,-3.079271,-23.894105,165.466679,82.509531,240.348813,-105.205103,370.506373,cluster0,1
835,-89.244935,142.307499,-22.026595,47.839803,-175.093335,207.746479,154.954571,26.529725,132.039827,238.948743,cluster1,1
836,-67.624482,24.906704,-132.191734,3.615138,1.145656,68.845,30.15036,142.191734,-74.196184,180.15036,cluster0,0
837,-56.659495,62.505219,-74.984525,19.498177,-59.526559,98.400257,76.834601,83.145979,6.529677,176.830711,cluster0,0
838,-48.751683,21.255165,-75.003183,10.751683,-10.823601,52.823601,18.523313,85.003183,-28.199413,108.523313,cluster0,0
839,-64.588327,28.139365,-117.151447,4.532565,-12.823325,76.767563,29.522193,123.151447,-54.243515,161.522193,cluster0,0
840,-27.326847,14.641835,-20.470985,15.289911,-12.052239,28.038631,13.879229,26.459321,-2.957715,49.879229,cluster0,1
841,-164.132358,290.138356,24.782544,103.235526,-364.943456,396.087644,310.36194,-12.411302,303.875138,420.36194,cluster1,1
842,-96.670544,128.241094,-3.110888,56.56806,-132.548106,162.468834,135.490282,15.12056,83.58902,223.488346,cluster1,0
843,-32.046566,49.618346,0.571452,23.511184,-45.954918,59.503516,51.410272,1.714086,32.895732,77.410272,cluster0,0
844,-72.459452,48.942388,-109.222854,9.497112,-28.984962,92.04113,57.194212,115.299964,-48.073192,197.194212,cluster0,0
845,-254.080143,271.716859,176.366817,226.252457,-288.276647,308.477225,274.663145,-166.259819,257.323591,334.663145,cluster1,1
846,-103.360508,216.55161,-45.71886,44.327844,-210.446984,259.66914,216.666606,66.40317,153.39753,342.654276,cluster1,1
847,-105.85891,62.558952,-163.851174,13.72012,-15.866202,109.727412,63.97558,183.851174,-85.12172,271.97558,cluster0,0
848,-111.564512,63.173934,-196.047306,4.693196,-40.632054,143.797706,61.243396,216.25064,-66.399728,287.243396,cluster0,0
849,-111.280644,28.695112,-214.297012,-1.551246,0.506302,112.898576,26.678068,226.476188,-117.602974,262.607678,cluster0,1
850,-158.125521,116.487307,-277.277293,-17.453837,-7.081173,167.901959,101.184377,315.583465,-172.027445,459.163157,cluster0,1
851,-118.947553,141.170005,77.221841,103.774523,-148.314431,161.166337,143.548515,-71.101321,131.241939,177.540203,cluster1,0
852,-99.480759,121.845679,4.568755,57.507109,-149.265283,173.737569,132.836469,2.250855,110.196529,208.813759,cluster1,0
853,-73.683584,29.212724,-122.10121,7.683584,-4.693164,74.693164,26.56404,132.10121,-64.442946,170.56404,cluster0,0
854,-129.744468,79.92504,-217.94984,13.89179,-46.45135,162.611024,93.035772,236.064088,-84.621436,355.035772,cluster0,1
855,-80.004821,115.823855,60.275019,74.396009,-132.510551,135.471011,116.405941,-56.198703,127.446523,132.405941,cluster1,1
856,-40.019844,52.011636,-81.790576,-0.39601,-51.435352,93.019498,53.68156,85.790576,8.370862,143.68156,cluster0,1
857,-45.114463,78.844181,-42.382229,-3.475393,-83.415859,106.521443,92.775887,62.123379,48.280273,166.617085,cluster0,1
858,-109.678368,166.553786,15.940494,70.936278,-167.430584,192.688494,164.607662,0.059506,124.380924,242.607662,cluster1,1
859,-142.217815,134.955291,-203.480511,19.771295,-112.817747,228.377511,150.650837,219.577927,-24.230163,416.650837,cluster1,1
860,-30.456836,51.928842,-11.2758,12.436734,-40.773604,62.753502,41.27979,15.2758,27.710122,75.27979,cluster0,1
861,-93.557993,65.977005,-150.072853,8.513101,-39.582947,126.619395,68.253069,160.207375,-51.454263,252.253069,cluster0,0
862,-84.878227,158.428735,-32.932949,44.169791,-188.205667,227.512967,164.450141,38.929015,143.069719,256.450141,cluster1,0
863,-27.533491,87.139097,-50.209943,2.099977,-103.096697,127.663183,95.782563,52.209943,70.143311,157.782563,cluster0,1
864,-61.368407,19.291843,-116.399981,-0.631593,5.333345,60.666655,18.520373,122.399981,-72.330263,152.520373,cluster0,1
865,-112.18454,85.488516,-150.807188,3.360414,-11.422374,91.60708,71.01322,199.051124,-96.64656,285.974458,cluster0,1
866,-197.318463,255.712181,189.506601,197.057965,-278.793271,284.541041,255.145189,-187.510735,275.804765,263.145189,cluster1,0
867,-30.883137,71.260067,-4.871251,20.561503,-79.673815,93.375573,70.810421,8.863455,66.675111,100.808471,cluster0,0
868,-103.479236,271.550958,-80.070836,32.97867,-333.686492,383.278218,281.21727,100.332334,258.659184,425.215346,cluster1,1
869,-101.164189,37.363381,-180.623065,3.068607,-5.081101,102.985519,32.711107,194.638481,-97.973713,238.711107,cluster0,1
870,-45.859592,109.483412,-99.922148,-1.157038,-175.430398,220.429356,119.765178,107.963074,120.327008,229.765178,cluster1,0
871,-52.96636,54.637018,-52.559298,-6.072124,-25.101446,52.161126,51.962872,81.801698,-22.816466,145.15343,cluster0,1
