@relation dr_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A20-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Class {0,1}

@data
-0.077455,-0.016487,0.015779,0.00813,0.043146,-0.007585,-0.037677,0.11063,-0.015264,0.026481,-0.05557,0.0179,-0.011767,-0.05041,0.027948,0.027088,0.022375,-0.059924,-0.063091,1
-0.04734,0.015911,0.034277,0.014334,-0.096672,-0.011196,-0.024251,0.049393,0.010255,0.041166,0.015831,-0.039148,0.022303,-0.002116,0.041359,0.011999,-0.031043,-0.04517,0.057194,0
-0.011947,0.016697,0.00032,0.029662,0.032573,0.032752,-0.017995,-0.026373,-0.000837,0.02214,0.015066,0.01693,0.021293,0.014815,-0.016567,-0.031447,-0.005093,0.027915,0.022344,0
0.007982,-0.00125,0.022288,0.001455,0.001637,0.00124,0.011418,-0.011214,-0.000137,-0.00387,-0.006818,0.007872,0.000657,-0.005183,-0.014522,-0.008314,0.004393,-0.053541,0.017957,0
-0.009724,0.008714,0.015495,0.013927,-0.007097,0.019519,-0.005711,0.069679,0.012356,0.026154,-0.01132,-0.046748,0.007454,-0.048734,0.009869,-0.003165,-0.044626,-0.019885,-0.002908,0
-0.002765,0.005054,0.005315,0.013657,0.041201,0.013446,-0.023105,-0.032798,-0.005025,-0.004964,0.012877,0.00625,-0.006101,-0.006817,-0.009665,-0.003039,-0.019233,-0.002334,0.009987,0
0.00665,-0.000561,-0.016622,0.069316,-0.01892,-0.018458,-0.020874,-0.028155,-0.000457,-0.019623,0.010966,-0.024133,0.001803,-0.006958,-0.016324,-0.032903,0.015514,-0.021365,0.010078,1
-0.014426,0.001103,-0.038875,-0.004789,-0.019878,0.004252,-0.024895,0.007175,0.022711,-0.002824,0.016203,0.035764,-0.022575,0.007896,-0.040845,-0.031673,-0.016026,0.016535,0.005439,1
-0.025828,0.062856,-0.037037,-0.023262,0.000102,0.019024,-0.015875,-0.005741,0.012414,-0.027256,-0.004671,0.037773,-0.051114,0.014806,-0.006499,-0.020485,-0.004534,0.010141,0.032317,1
-0.010554,-0.042723,0.043611,-0.00713,-0.090944,-0.012192,0.021041,0.032291,0.02678,-0.003545,-0.032515,0.04563,0.068747,0.029366,-0.00009,0.063172,0.03002,0.029079,-0.030255,1
0.026075,0.003299,0.008736,0.015845,-0.02815,0.036581,0.013584,0.005623,-0.001374,0.014081,0.011349,0.007469,-0.014972,0.006129,0.013314,0.01353,-0.024971,-0.008866,0.007989,1
-0.001881,0.015328,0.001542,0.013967,0.008959,-0.021483,0.017583,-0.008459,0.023055,0.002465,-0.018454,0.007836,-0.004465,-0.002396,0.024988,-0.006414,0.011797,-0.030841,0.008719,0
0.037627,-0.011447,-0.003116,-0.018242,-0.015976,0.035029,0.01975,-0.001419,-0.018583,-0.015504,-0.025839,-0.012555,-0.014099,-0.010195,0.018738,0.032703,-0.008787,-0.003712,-0.024048,0
-0.00948,-0.020593,0.049242,-0.004808,-0.060352,0.021051,0.017026,0.000275,0.014732,-0.028018,-0.059949,0.047199,0.026317,0.008056,0.013409,0.034398,0.016194,0.014461,-0.006674,1
0.007978,-0.01542,0.029668,0.026418,-0.02616,0.013677,0.00641,-0.003086,0.015484,0.03404,0.012926,0.020883,-0.002646,0.009035,0.010708,0.00755,-0.025617,-0.010059,0.016177,0
0.000618,0.005126,-0.005847,0.017767,0.007232,0.002242,0.017745,-0.000646,0.022515,0.013965,-0.0215,0.017124,0.009839,0.002712,0.011929,-0.02309,0.009491,-0.007162,0.003088,1
-0.000004,0.003796,0.016426,0.018507,0.017137,-0.015992,0.010263,-0.025403,0.018018,-0.008187,-0.021054,0.028984,0.010497,-0.022846,-0.019381,0.017277,-0.014638,-0.066526,0.048123,1
0.037475,-0.030273,-0.033007,-0.02789,0.008324,-0.007867,0.022608,0.030146,0.025801,-0.011455,-0.017963,0.035446,0.008719,-0.038459,-0.07529,0.048028,-0.043216,-0.027418,-0.007675,1
-0.004608,-0.032893,0.020116,-0.005733,0.003755,0.006998,0.015527,-0.001209,0.013794,-0.006928,-0.054555,0.024568,0.051398,0.005162,0.020618,-0.000028,0.028881,0.015353,-0.037345,1
0.024263,-0.024931,0.021935,0.005522,0.002747,0.02548,0.006007,0.002243,0.001551,0.026508,0.015882,0.005494,-0.014265,-0.000923,0.009975,0.004414,-0.030641,-0.012213,-0.014059,0
-0.001397,0.053159,-0.021175,0.040384,0.011205,-0.011206,-0.001572,-0.013765,0.01667,-0.01588,0.004016,-0.000598,-0.022352,-0.005241,-0.012264,-0.017678,0.008018,0.004317,0.020766,0
-0.041308,-0.003776,0.054416,0.010418,0.020345,0.022088,-0.023108,0.041687,0.001411,0.032357,-0.012109,-0.031303,0.058592,-0.029059,0.027314,-0.017449,-0.0266,-0.039095,0.011903,1
0.013983,-0.022285,-0.003712,-0.032717,-0.033861,-0.056101,0.0226,0.022966,0.018765,0.018431,-0.001677,-0.014129,-0.031892,0.010412,0.016744,-0.010139,0.009332,-0.003396,-0.033959,1
0.005034,-0.018178,0.03286,0.019999,0.010801,0.001187,0.003944,-0.01745,0.012568,0.015016,-0.00388,0.011894,-0.006637,-0.00585,0.02447,0.002103,-0.016576,-0.029438,0.003315,1
-0.035239,-0.028468,-0.006348,-0.041325,-0.03096,0.006265,0.018621,0.075741,0.056913,0.002692,0.002209,0.104025,0.049552,0.028703,-0.075844,0.0049,0.004508,-0.000579,-0.004356,1
-0.005018,-0.017109,0.004158,0.039839,0.012829,-0.004547,-0.018063,-0.029805,0.002835,0.015008,0.001755,-0.008391,0.021596,0.003552,-0.014368,-0.027628,0.011829,0.023815,-0.005169,1
-0.020856,-0.022173,0.008889,0.020708,0.023877,-0.04114,-0.02742,-0.037604,0.023901,0.046788,0.023074,0.005818,0.001554,0.003245,-0.008286,-0.004595,-0.017625,0.014179,0.013851,1
-0.049195,-0.059356,-0.01456,-0.092579,0.00779,-0.010673,-0.060856,0.016067,-0.02037,0.007408,-0.032004,-0.040734,0.016802,-0.060122,-0.093625,-0.007681,-0.04302,-0.035823,0.024847,1
0.027438,-0.001483,-0.015403,0.003295,0.01176,-0.000618,0.024277,0.011623,0.017484,0.012063,-0.011671,0.001318,-0.011057,-0.013659,0.000507,0.008297,-0.011861,-0.004778,-0.017085,1
0.217687,-0.089414,0.041989,-0.05327,0.065399,0.040255,-0.225858,0.095184,0.067617,0.003197,0.089978,0.047043,-0.021836,-0.133695,0.062271,0.004539,0.196984,0.125336,0.201014,0
-0.002435,0.006518,0.039307,0.015727,0.011399,-0.011214,0.022125,0.01204,0.024594,0.005,-0.0073,0.021292,0.031374,0.014643,0.018007,0.001763,0.017375,-0.011344,-0.011834,1
-0.011454,-0.009822,0.024676,-0.017302,-0.012738,0.035971,-0.009045,0.070465,0.000701,0.008902,-0.029869,-0.03689,0.02157,-0.046629,0.013249,0.017644,-0.042737,-0.00709,-0.022064,1
-0.017545,0.041646,0.00527,0.029157,0.027121,0.021935,-0.007188,-0.02061,0.010242,-0.000216,0.007945,0.016826,-0.009339,0.013914,-0.005792,-0.03271,0.001048,0.022898,0.030212,0
0.015718,0.051426,-0.051958,0.049337,-0.033221,-0.02451,0.005421,-0.009645,0.00247,-0.052174,-0.012445,-0.023153,-0.011587,-0.017168,-0.05347,-0.02271,0.035982,-0.02663,0.028779,0
0.029197,0.005015,0.008977,0.018178,0.010118,0.016583,0.022763,0.012392,0.009847,-0.012422,-0.012206,0.006276,-0.006508,-0.014402,0.006177,0.008935,-0.007954,-0.016758,-0.020146,1
0.012113,-0.012889,0.054691,0.035769,-0.060291,-0.028107,0.032885,0.056214,0.048956,-0.026197,-0.018374,0.050928,0.066751,0.00596,-0.023802,0.052412,0.019972,0.007857,-0.041965,1
-0.011218,-0.015874,0.001446,0.015029,0.021932,-0.000722,-0.015626,-0.030968,0.011025,-0.008321,-0.030172,0.006069,-0.006315,-0.011249,-0.004472,-0.018189,0.007269,0.034883,-0.017664,1
0.045722,0.050667,-0.082695,-0.024539,-0.013608,-0.044716,0.027448,0.038702,0.004703,0.034394,0.064345,-0.038147,-0.002323,0.02095,0.015323,0.036864,-0.01005,-0.038647,-0.001586,0
-0.015643,-0.014959,0.022619,-0.004629,0.045092,0.015202,-0.017944,-0.041464,-0.001541,-0.000025,-0.026399,0.00971,0.002873,-0.004585,0.005413,-0.005073,0.00106,0.038987,-0.014754,0
0.003333,-0.024236,-0.021836,0.034264,-0.012529,0.024783,-0.023486,-0.027402,-0.020514,0.000002,0.000926,-0.01556,0.0263,0.010483,-0.01941,-0.040538,0.015581,0.019669,-0.002434,1
0.002842,0.021597,0.020044,0.007853,-0.007439,0.016472,0.031594,-0.002366,0.006617,-0.002177,-0.008491,0.003069,0.010138,0.023626,0.035151,0.009245,0.006069,-0.003317,0.025807,0
0.003873,0.008351,0.013027,-0.013971,0.069649,-0.037498,-0.003827,-0.018394,-0.009576,0.006524,0.015905,-0.024193,0.054016,0.007088,0.014846,0.011216,0.025619,0.021727,-0.046691,1
-0.026201,-0.011779,0.047584,-0.034037,-0.044911,0.048012,-0.015273,-0.046523,-0.033427,0.032194,0.004104,0.020414,0.034407,0.057271,0.081396,0.030224,-0.003942,-0.008695,0.040852,1
0.047597,0.012015,0.024967,0.00811,0.01218,0.076155,0.024265,0.081008,0.012034,-0.039109,0.032362,0.052445,0.017727,0.003588,-0.018509,0.021233,-0.039278,0.001328,-0.060296,1
-0.015894,0.083741,0.000206,-0.026413,0.026729,0.040168,0.007237,0.001597,-0.009742,0.044798,0.049019,0.014355,0.00251,0.05005,-0.047507,-0.039521,0.013821,0.036988,0.050231,0
0.008741,-0.07292,-0.037108,0.059875,-0.055549,0.019842,-0.009886,0.016858,-0.008319,-0.010199,0.017768,-0.00047,0.043325,0.019303,-0.007119,-0.063815,0.013163,-0.054124,-0.00291,1
-0.000983,-0.034595,0.013432,-0.013907,0.039904,0.000752,0.00392,-0.015818,0.017153,0.022812,-0.022487,0.023634,0.005864,-0.010835,0.009947,-0.001744,-0.017382,-0.013032,-0.010263,0
0.043491,-0.01835,-0.005079,-0.01102,-0.000659,0.032698,0.01326,0.008152,-0.016577,0.028106,0.020663,-0.014983,0.002478,0.004015,0.014357,0.031057,-0.029689,-0.000918,-0.023111,1
-0.025606,0.008524,0.015449,-0.010261,-0.017467,0.034798,-0.01748,0.059686,0.001141,0.02813,-0.009116,-0.035705,0.013924,-0.030151,0.030093,-0.001112,-0.045921,-0.019564,0.00954,0
0.024319,0.009801,-0.006212,0.002359,-0.013334,0.009875,0.015174,0.005318,0.003194,-0.018079,-0.0073,-0.000986,-0.027081,-0.007672,0.024403,0.012466,-0.009243,-0.030125,-0.009434,0
-0.001586,0.022737,0.002217,0.019468,0.010311,-0.03,0.000554,-0.033767,0.00677,-0.018604,-0.024647,-0.017904,-0.013197,-0.013912,-0.00371,0.010834,0.02172,0.013727,0.002138,1
-0.000298,-0.007609,0.010691,-0.040118,0.021312,-0.021784,0.015996,0.01772,-0.011522,0.036382,-0.009313,-0.014145,-0.021394,0.029553,0.022894,0.012269,0.030599,-0.009998,-0.029757,0
-0.018638,0.004865,0.000404,0.020316,0.0036,-0.014943,-0.018463,-0.025094,0.022689,0.024127,0.010778,0.016154,-0.014172,0.005642,-0.010592,-0.010773,-0.012174,0.025362,0.019256,0
0.003009,-0.005271,0.005735,-0.019827,-0.005096,-0.001282,0.019308,-0.02273,0.000806,-0.015413,-0.056226,-0.001589,-0.006351,-0.0075,0.034338,0.014269,0.020165,-0.008973,-0.008084,0
0.024752,-0.003804,-0.000019,0.031622,0.001552,0.006865,0.029364,0.017476,0.009438,-0.004149,0.007443,-0.00634,-0.016695,-0.017828,-0.000432,0.020845,-0.002172,-0.031796,-0.011318,0
0.039444,-0.010507,-0.007801,0.006801,-0.01781,0.016954,0.025411,0.020502,0.010499,-0.000928,-0.013188,0.0008,-0.019785,-0.015937,-0.0053,0.02057,-0.018021,0.003446,-0.026411,1
-0.018975,0.027099,-0.028333,0.006599,-0.000494,-0.014547,-0.003513,-0.011166,0.025086,0.014686,-0.007085,0.022942,0.009573,0.009742,-0.032806,-0.007478,0.008181,0.037575,0.025029,1
-0.008143,0.008663,-0.008597,0.022192,0.017532,-0.008422,-0.014836,-0.036831,0.006631,-0.005008,-0.007229,0.008364,-0.001766,-0.013284,-0.034478,-0.002654,-0.006,-0.003204,0.032415,0
-0.00181,0.012012,0.002163,-0.001213,0.039132,0.004152,0.009655,-0.010454,0.014759,0.012404,-0.002706,0.031688,0.019948,-0.002145,-0.000183,0.006191,-0.016633,-0.040839,0.029472,1
-0.010168,0.011963,-0.023775,-0.014021,0.017004,0.006935,0.00794,-0.003259,-0.018209,-0.008755,0.039443,-0.027569,0.001419,0.046197,0.000872,-0.050365,0.009253,0.021195,0.031826,1
-0.001131,0.016861,-0.001596,0.018642,0.026122,-0.017784,-0.009632,-0.033695,-0.005033,0.011595,0.011504,-0.019445,0.007593,0.003027,-0.013515,-0.006275,0.010376,0.004176,0.015057,0
-0.046271,-0.013021,0.023174,-0.042343,0.00438,-0.015413,-0.024343,0.069292,0.02067,0.020235,-0.016668,-0.024731,0.03982,-0.024615,0.048471,0.007611,-0.027441,-0.023493,-0.030791,1
0.008031,0.027239,-0.017163,0.004468,0.00955,-0.013397,0.031592,0.006185,0.026909,0.001287,-0.032464,0.006181,-0.010196,-0.005498,0.018256,-0.005578,0.016294,-0.00251,-0.005333,1
0.014211,-0.010529,0.024556,-0.027427,-0.009793,0.078705,-0.016648,0.068875,-0.040051,0.013344,0.00562,-0.058808,0.032311,-0.035137,0.025285,0.039815,-0.062903,-0.014332,-0.025713,0
-0.051191,0.018766,0.009037,0.006321,0.006901,0.008053,-0.032855,0.02443,0.00674,-0.000228,-0.050189,-0.04989,0.005362,-0.047784,0.006435,-0.027031,-0.008334,0.02602,0.004187,0
0.023956,-0.007373,-0.002918,0.008749,-0.048443,-0.005944,0.016002,0.005363,0.00996,-0.011891,-0.012329,-0.001389,-0.026935,-0.009175,0.008557,0.021014,-0.00783,-0.025532,-0.00331,0
-0.007615,0.009548,0.019034,0.010644,-0.014394,0.007176,0.01202,-0.018196,0.008011,-0.015647,-0.033961,0.014966,-0.006151,0.002675,0.028148,-0.014428,0.018502,-0.02986,0.015166,1
0.04665,0.003916,-0.005871,0.03227,-0.002121,0.014069,0.023328,0.023739,0.013797,-0.012056,0.00492,-0.002167,-0.033381,-0.025941,-0.008897,0.008279,-0.026371,-0.026441,-0.020417,1
0.019351,0.008458,-0.054962,0.020676,-0.030016,-0.025124,0.002321,-0.01719,-0.007635,-0.056678,-0.042605,-0.038786,-0.012659,-0.025643,-0.045369,-0.02357,0.047212,-0.005142,-0.012373,0
0.012483,0.00688,0.017704,0.01885,0.039074,-0.027541,0.024513,-0.006391,0.020122,-0.010798,-0.027827,-0.002369,0.009041,-0.019095,0.01829,0.004835,0.016451,-0.033116,-0.018307,1
0.047947,-0.031,0.01251,-0.003964,0.021705,0.02709,0.017183,0.012792,-0.014862,0.022846,0.015963,-0.011701,0.034702,-0.003172,-0.002915,0.038522,-0.023417,-0.002569,-0.03857,1
0.012581,0.013319,-0.00155,-0.006082,-0.030119,0.04078,0.013075,0.00868,-0.004052,0.010938,0.009201,0.016003,0.004404,0.0259,0.029116,0.01407,-0.013841,-0.000491,0.011318,1
0.007289,0.046225,-0.009537,0.012059,-0.037078,0.023928,0.014919,0.011497,0.00649,-0.001957,0.013869,0.013567,-0.020431,0.024,0.038667,-0.005225,-0.002003,-0.022833,0.022181,1
0.044562,-0.004692,-0.023549,-0.005449,-0.014838,0.023725,0.026525,0.030297,0.006607,0.011164,0.001514,0.000607,-0.012127,-0.007574,-0.011236,0.023468,-0.023788,0.009874,-0.026522,0
0.066005,-0.037513,0.018664,0.004386,0.001963,0.047446,0.027128,0.04472,-0.002476,-0.012804,-0.001462,0.007599,0.005462,-0.024358,-0.033444,0.042031,-0.037247,0.012807,-0.064587,1
0.030736,0.027919,-0.024511,-0.042224,-0.00225,0.006428,0.021344,0.002986,-0.035174,0.011129,0.0267,-0.032728,0.043729,0.032571,0.032285,0.044849,0.012807,-0.030141,0.000846,1
0.021022,0.012699,0.006881,0.023758,-0.001443,-0.018869,0.027844,-0.006375,0.012692,-0.019369,-0.028549,-0.010929,-0.01616,-0.021769,0.01091,0.011069,0.012936,-0.036211,-0.00196,0
0.013896,-0.011534,0.015135,-0.004215,-0.010625,0.035769,0.006023,-0.000875,-0.001431,0.022819,0.011454,0.013602,-0.010917,0.012321,0.022617,0.007034,-0.027333,-0.006092,0.002664,0
-0.012458,0.044625,-0.034026,-0.0165,0.035293,-0.010622,-0.00143,-0.013481,-0.007581,-0.020143,0.015555,-0.005897,0.001017,0.006731,-0.016001,0.005897,0.019453,-0.014788,0.020861,0
-0.018316,0.042919,0.024039,0.027239,0.027884,0.018275,-0.028689,0.03452,0.018573,-0.069274,0.043273,0.054223,0.027653,0.02472,0.011707,-0.027122,0.007561,-0.02144,-0.039512,1
0.010685,-0.029854,-0.004092,0.013157,-0.004963,0.012582,0.011135,-0.004522,0.005177,0.0104,-0.026844,-0.000782,0.016024,0.00158,0.015261,-0.027583,0.015277,-0.001349,-0.023104,0
0.023876,0.022951,0.016702,-0.002719,-0.019513,-0.006741,0.026338,0.011665,-0.009733,-0.011323,0.01777,-0.018491,0.023204,0.021839,0.026748,0.034327,0.015242,-0.03495,-0.001993,1
0.001524,-0.018792,0.004617,0.038412,-0.045188,0.013411,-0.020727,-0.037831,-0.032665,-0.008389,0.013004,-0.039961,0.016645,0.023992,-0.011265,-0.039656,0.031991,-0.000431,0.015177,0
0.021187,0.009983,0.004832,0.027355,-0.011134,-0.000944,0.019409,0.001793,0.012083,0.008868,0.002497,-0.000935,-0.008984,-0.003567,0.009546,0.005673,-0.007159,-0.02585,0.008113,0
-0.040025,-0.010396,0.023111,0.022836,-0.006775,-0.000311,0.044979,0.056969,0.006034,0.024457,0.06936,0.00561,0.065037,0.047946,0.01932,0.086349,0.066484,-0.03887,-0.008135,1
0.010475,0.003837,0.007161,0.014808,-0.012129,-0.042678,0.024724,0.031919,0.039066,-0.041026,-0.022309,0.033131,0.023459,-0.018485,0.006847,-0.003936,0.017156,-0.028337,-0.041718,1
0.006405,0.036787,0.031599,0.004366,-0.033562,0.034802,0.011127,0.004724,-0.008839,-0.046989,0.00001,0.019746,-0.014674,0.015903,0.036488,0.012431,0.002898,-0.050186,0.016263,0
0.001056,-0.024748,0.00548,-0.011465,-0.02005,-0.015606,0.007387,-0.019227,0.009749,0.030114,-0.014748,-0.001042,-0.006371,0.006541,0.032137,0.013652,-0.003792,-0.007191,0.001948,1
0.005997,0.038302,-0.010369,-0.018284,-0.010329,0.001694,0.018769,-0.013297,-0.016082,0.02147,0.008543,-0.015838,0.029115,0.035286,0.052328,0.023684,0.019696,-0.019263,0.022223,0
-0.006707,-0.014696,0.017662,-0.00364,0.011994,-0.0149,0.017021,-0.00771,0.02672,0.041613,-0.012865,0.009884,-0.007686,0.009246,0.021615,-0.014863,0.000523,0.006685,-0.001191,0
0.035305,-0.00795,0.007872,0.005368,0.011595,0.065931,0.013878,0.027545,0.00171,0.019631,0.018054,0.025974,-0.002093,0.002399,-0.001929,0.007154,-0.042583,0.013076,-0.022769,1
-0.005239,0.012767,-0.026515,-0.00385,0.01625,-0.00457,-0.012027,-0.025119,0.009532,-0.006445,-0.00573,0.029225,0.005939,-0.017701,-0.070458,0.019164,-0.022999,-0.005344,0.047331,0
-0.025007,-0.040259,-0.025513,-0.011191,-0.037681,-0.125531,-0.038003,0.038879,0.069366,0.054175,0.116323,0.009665,-0.045028,0.030246,-0.030949,-0.019669,-0.035605,-0.025109,-0.016989,1
0.035739,-0.015862,0.015723,0.036389,0.002768,0.010475,0.009477,0.010051,0.011467,0.019144,0.027706,0.000409,-0.018343,-0.012769,0.000478,0.006701,-0.037242,-0.030399,-0.009933,1
-0.035209,-0.01454,-0.023339,0.03704,-0.032889,0.034448,-0.056235,0.02431,-0.025155,-0.011247,-0.021321,-0.057929,0.064259,-0.036774,-0.025823,-0.045252,-0.010142,-0.016035,0.021747,0
0.000984,0.033679,0.005907,0.005756,0.012064,0.014788,0.020247,-0.006769,0.003438,0.011586,-0.006936,0.012208,0.02076,0.016182,0.021926,-0.005062,0.012907,-0.019342,0.021734,0
0.024371,-0.021304,-0.005407,-0.028662,0.025952,0.007485,0.003445,0.006365,-0.005114,-0.004384,0.00388,-0.004793,-0.001949,-0.001974,0.039916,0.017777,-0.014837,-0.02435,-0.04707,1
-0.014553,0.024696,-0.033904,-0.00497,0.014731,0.010588,-0.017599,-0.035268,-0.006379,-0.002296,-0.002791,0.020318,0.024875,0.005083,-0.039667,-0.00029,-0.004117,-0.001988,0.052168,0
0.012021,-0.023426,-0.055956,-0.032518,-0.02673,-0.018876,0.01338,0.002568,0.002792,-0.002527,-0.034042,0.005962,0.036653,-0.002406,-0.036341,0.002647,0.018451,-0.030786,0.005298,1
-0.003364,-0.026383,-0.005208,-0.045172,-0.020843,-0.028632,0.001211,0.016707,0.012692,0.044021,0.027029,0.011259,0.043586,0.042747,0.048445,0.035354,-0.002621,0.004431,-0.030277,1
-0.003831,-0.033527,-0.039012,0.0096,-0.009933,-0.019863,-0.018957,-0.024563,0.005294,0.022119,-0.009102,-0.019976,0.003225,0.004168,-0.016205,-0.034496,0.016067,0.038246,-0.018,0
0.003884,-0.012697,0.011709,0.013847,0.022076,-0.006079,0.01702,-0.012569,0.02011,0.004216,-0.037171,0.009883,0.002735,-0.013435,0.016018,-0.010218,0.007681,-0.011599,-0.010689,0
0.016079,-0.055523,0.057032,-0.051144,0.034731,-0.009841,0.018055,-0.016627,-0.016636,0.00581,-0.01263,-0.019381,-0.010743,-0.013139,-0.045084,-0.005368,0.005441,-0.048425,-0.011326,0
0.021186,0.042362,-0.007372,0.011382,0.010811,-0.017399,0.024131,0.000145,0.002165,-0.023671,-0.00329,-0.017373,-0.005359,-0.003323,0.036138,0.012168,0.017306,-0.051738,-0.001893,1
-0.013377,-0.00298,0.06169,-0.17656,0.094584,-0.059867,0.025982,-0.014849,-0.029433,0.001759,0.050476,-0.033336,-0.029031,0.021261,-0.146053,0.023686,-0.000096,-0.053468,0.061563,1
-0.016609,0.005626,-0.007781,0.016649,0.020096,-0.010877,-0.022399,-0.016351,0.003572,0.01059,0.030925,0.001994,0.030962,0.024953,-0.00774,-0.031394,0.01166,0.00286,0.006208,1
0.007857,0.012904,0.094854,-0.015791,-0.03122,-0.084196,0.135174,0.005593,-0.18628,-0.016207,0.077427,0.127665,0.061459,-0.151457,0.044284,-0.109162,-0.054301,0.076606,0.049344,1
-0.004936,-0.024824,-0.042025,-0.016297,-0.084768,-0.136969,0.093356,-0.033052,-0.050343,0.053681,0.111913,-0.039954,-0.002701,-0.074298,0.03187,-0.068333,-0.006986,0.045197,0.05446,1
0.031254,-0.011638,-0.000591,-0.00925,-0.028604,0.016177,0.017576,0.022281,-0.004484,0.024017,0.024699,-0.003604,0.020721,0.020655,0.01601,0.040875,-0.016021,0.00362,-0.01862,1
-0.04016,-0.007864,0.00992,-0.023212,-0.032105,-0.031442,-0.011977,0.045038,0.017634,0.02924,-0.032018,-0.042682,0.025699,-0.040354,0.003415,0.012576,-0.025086,-0.039707,0.028986,1
-0.00314,0.007036,-0.012643,-0.027436,0.001492,-0.033772,-0.002546,-0.031943,-0.006458,-0.017066,-0.014774,-0.009423,-0.002096,-0.012052,-0.0725,0.014044,0.014167,-0.017683,0.036224,0
0.020074,0.006652,-0.012794,-0.008378,-0.007272,-0.001407,0.02732,0.018328,0.015897,0.021828,-0.005452,0.006312,0.012909,0.008058,0.00891,0.022541,-0.002047,0.011349,-0.013499,0
0.004547,0.007335,0.036255,-0.019462,-0.004767,0.018592,0.009475,-0.00461,-0.029267,0.015693,0.007643,-0.046186,-0.025076,0.024062,-0.062537,-0.08479,0.068781,0.036833,-0.03077,0
0.000987,-0.007631,0.003433,-0.061119,-0.049239,0.029276,0.005808,-0.014791,-0.028908,-0.010379,-0.02803,-0.000353,0.011752,0.032077,0.062483,0.039862,0.015994,0.002204,-0.011248,1
-0.016963,0.006967,0.027165,-0.055312,0.022234,0.029885,-0.011787,-0.018874,-0.028216,-0.010085,-0.007617,-0.002341,-0.010638,0.019297,-0.041473,-0.054353,0.042698,0.017343,-0.018441,1
-0.000929,-0.040473,0.024271,-0.027877,0.025371,-0.023458,0.014578,-0.015323,0.015909,0.011907,-0.028912,0.004172,-0.01195,-0.013564,-0.012355,-0.01205,0.002856,-0.026132,-0.008374,0
0.044021,-0.045451,-0.005725,-0.021917,-0.025023,0.049677,0.009674,0.017676,-0.008165,0.002222,-0.008145,0.006272,-0.02355,-0.011846,0.000908,0.031288,-0.041601,0.014344,-0.041761,1
0.003356,0.007377,-0.018773,0.028295,-0.003492,0.003577,-0.015437,-0.031396,-0.011963,-0.020952,-0.003803,-0.006248,0.013463,-0.008401,-0.04823,-0.018011,0.011332,-0.016255,0.028001,0
0.027519,-0.00862,-0.011971,-0.002388,0.001584,0.001406,0.000079,0.009145,0.008794,-0.034068,-0.015777,0.003078,-0.017978,-0.028054,-0.041145,0.036266,-0.015396,0.036184,-0.042603,1
-0.024464,-0.069254,0.00947,0.053626,-0.087458,-0.046002,0.036767,0.074668,0.048514,-0.017665,0.028659,0.059796,0.00325,-0.00702,-0.007005,-0.022725,0.010066,-0.015581,-0.025027,1
0.01659,-0.042014,-0.002864,0.038108,-0.004968,0.0224,0.00108,-0.009663,-0.004003,0.005501,-0.015321,-0.002146,0.040301,0.001158,0.011348,-0.031112,0.009584,-0.020506,-0.017177,0
0.019618,0.001684,0.032209,0.032103,0.004096,0.002027,0.018528,0.009537,0.013539,0.004928,0.006224,0.012334,0.026316,0.000257,0.007604,0.018853,-0.004798,-0.022656,-0.008185,1
-0.006061,0.011017,0.015789,-0.036663,-0.008438,-0.003393,0.009023,-0.031085,-0.019056,-0.017292,-0.029982,-0.008372,0.016684,0.018577,0.068469,0.032055,0.027599,-0.031569,0.002031,1
0.006836,-0.005898,0.011262,0.034577,0.015354,-0.000863,0.011669,0.002457,0.029865,0.017431,-0.002551,0.018944,-0.009593,-0.0074,0.012007,-0.019099,-0.012872,-0.018886,-0.002849,0
-0.015758,0.032191,0.0005,-0.025921,0.011153,0.02772,0.023916,0.010209,0.015339,0.010258,-0.025964,0.036923,0.011045,0.031131,0.017918,-0.020316,0.016562,0.012856,0.014925,1
-0.006402,0.003979,-0.003954,0.01872,0.010737,-0.016925,-0.003395,-0.028247,0.015015,-0.012754,-0.033339,-0.002917,-0.015009,-0.015809,-0.013318,-0.005091,0.015105,0.030561,-0.006043,0
-0.01611,0.041754,-0.015556,0.01385,0.020808,0.024673,-0.004933,-0.021071,0.008409,0.007658,-0.00957,0.015207,-0.004041,0.01425,0.00545,-0.021078,0.0076,0.04889,0.016105,1
-0.015451,-0.005326,0.009894,-0.006214,0.035094,-0.005944,-0.016829,-0.025984,0.014806,-0.017628,-0.022151,0.014431,-0.031498,-0.015455,-0.009636,-0.017861,-0.000787,0.018026,-0.016866,1
0.02312,-0.000808,0.006152,-0.016996,-0.016376,0.044659,0.015884,-0.000108,-0.009936,-0.018451,-0.022951,0.008687,-0.024614,-0.004237,0.019984,0.018842,-0.014401,-0.007305,-0.008497,0
